house,pen,house_pen,treatment,animalnr_col,"I, S1, S2",swab0,swab0_hour,swab0_date,swab0_pathogen,swab1,swab1_hour,swab1_date,swab1_pathogen,swab2,swab2_date,swab2_hour,swab2_pathogen,swab3,swab3_date,swab3_hour,swab3_pathogen,swab4,swab4_date,swab4_hour,swab4_pathogen,swab5,swab5_date,swab5_hour,swab5_pathogen,swab6,swab6_date,swab6_hour,swab6_pathogen,swab7,swab7_date,swab7_hour,swab7_pathogen,swab8,swab8_date,swab8_hour,swab8_pathogen,swab9,swab9_date,swab9_hour,swab9_pathogen,swab10,swab10_date,swab10_hour,swab10_pathogen,swab11,swab11_date,swab11_hour,swab11_pathogen,swab12,swab12_date,swab12_hour,swab12_pathogen,swab13,swab13_date,swab13_hour,swab13_pathogen,swab14,swab14_date,swab14_hour,swab14_pathogen,swab15,swab15_date,swab15_hour,swab15_pathogen,swab16,swab16_date,swab16_hour,swab16_pathogen,swab17,swab17_date,swab17_hour,swab17_pathogen
2,S4,H2_S4,control,140_Ge,S2,-,08:00,5,,-,16:00,5,,-,6,08:00,,+?,7,08:00,,+?,8,08:00,,-,9,08:00,,2,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,+* 20,17,08:00,,40,18,08:00,,40,19,08:00,,++,20,08:00,,-,21,08:00,
2,S4,H2_S4,control,146_Ge,S2,?,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,4,18,08:00,,-,19,08:00,,+* ntt,20,08:00,,++,21,08:00,
2,S4,H2_S4,control,157_Ge,S2,-,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,+?* 2,16,08:00,,-*,17,08:00,,-*,18,08:00,,++*,19,08:00,,++,20,08:00,,-*,21,08:00,
2,S4,H2_S4,control,173_Ge,S2,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,++*,19,08:00,,++,20,08:00,,+*,21,08:00,Escherichia coli/Acinetobacter pittii
2,S4,H2_S4,control,178_Ge,S2,-,08:00,5,,-,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-*,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,+* 20,16,08:00,,10,17,08:00,,+* 2,18,08:00,,++*,19,08:00,,++,20,08:00,,-,21,08:00,
2,S4,H2_S4,control,179_Ge,S2,-,08:00,5,,-,16:00,5,,-,6,08:00,,-*,7,08:00,Acinetobacter pittii,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,40,16,08:00,,+* 50,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,S4,H2_S4,control,180_Ge,S2,-,08:00,5,,-,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,40,17,08:00,,3,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,S5,H2_S5,control,101_Ge,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,S5,H2_S5,control,102_Ge,S2,-,08:00,5,,-*,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,5,9,08:00,,2,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,3,19,08:00,,++,20,08:00,,+*,21,08:00,
2,S5,H2_S5,control,107_Ge,S2,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,2,17,08:00,,-,18,08:00,,10,19,08:00,,++,20,08:00,,-*,21,08:00,
2,S5,H2_S5,control,110_Ge,S2,-,08:00,5,,-,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,20,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,S5,H2_S5,control,118_Ge,S2,-,08:00,5,,-,16:00,5,,-,6,08:00,,+?,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,S5,H2_S5,control,122_Ge,S2,-,08:00,5,,-*,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,40,18,08:00,,++,19,08:00,,50,20,08:00,,-,21,08:00,
2,S5,H2_S5,control,139_Ge,S2,-,08:00,5,,-,16:00,5,,+?,6,08:00,,-*,7,08:00,,+?,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,S5,H2_S5,control,143_Ge,S2,-,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,Escherichia coli
2,S5,H2_S5,control,145_Ge,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,Acinetobacter pittii,-,8,08:00,,-,9,08:00,,-*,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,++,18,08:00,,-,19,08:00,,++,20,08:00,,++,21,08:00,
2,S5,H2_S5,control,166_Ge,S2,-,08:00,5,,-*,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,? 1,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,++,18,08:00,,++,19,08:00,,1,20,08:00,,++,21,08:00,
2,S6,H2_S6,control,115_Ge,S2,-,08:00,5,,?,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,++,16,08:00,,++,17,08:00,,30,18,08:00,,3,19,08:00,,++,20,08:00,,++,21,08:00,
2,S6,H2_S6,control,116_Ge,S2,-*,08:00,5,Acinetobacter pittii,-*,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,3,19,08:00,,-,20,08:00,,++,21,08:00,
2,S6,H2_S6,control,117_Ge,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,1,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,15,19,08:00,,-,20,08:00,,14,21,08:00,
2,S6,H2_S6,control,125_Ge,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,30,18,08:00,,++,19,08:00,,++,20,08:00,,-,21,08:00,
2,S6,H2_S6,control,127_Ge,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,+,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,27,21,08:00,Escherichia coli
2,S6,H2_S6,control,142_Ge,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,+*?,7,08:00,Acinetobacter pittii,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-*,19,08:00,,++,20,08:00,,++,21,08:00,
2,S6,H2_S6,control,144_Ge,S2,-*,08:00,5,,-,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,5,19,08:00,,-,20,08:00,,++,21,08:00,
2,S6,H2_S6,control,160_Ge,S2,-,08:00,5,,-*,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,1,10,08:00,,-,11,08:00,,-,12,08:00,,+ ? 4,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,++,21,08:00,
2,S6,H2_S6,control,170_Ge,S2,-,08:00,5,,-,16:00,5,,-*,6,08:00,,+*?,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,+* 20,17,08:00,,?,18,08:00,,-,19,08:00,,++,20,08:00,,++,21,08:00,
2,S6,H2_S6,control,175_Ge,S2,-,08:00,5,,-,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,++,19,08:00,,13,20,08:00,,8,21,08:00,
2,S7,H2_S7,control,105_Ge,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,+*?,7,08:00,,-,8,08:00,,3,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-*,14,08:00,,-,15,08:00,,-*,16,08:00,,+* 10,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-,21,08:00,
2,S7,H2_S7,control,108_Ge,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-,9,08:00,,-,10,08:00,,-*,11,08:00,,-,12,08:00,,-,13,08:00,,?,14,08:00,,20,15,08:00,,-,16,08:00,,-,17,08:00,,+*? 2,18,08:00,,+* 3,19,08:00,,+* 6,20,08:00,,+*,21,08:00,
2,S7,H2_S7,control,114_Ge,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,Acinetobacter pittii,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-*,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-,18,08:00,,+* 4,19,08:00,,-*,20,08:00,,+*,21,08:00,
2,S7,H2_S7,control,120_Ge,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-*,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-*,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,+*,19,08:00,,+*,20,08:00,,+*,21,08:00,
2,S7,H2_S7,control,132_Ge,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-,9,08:00,,1,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-*,14,08:00,,-,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,+*,19,08:00,,++,20,08:00,,+*,21,08:00,
2,S7,H2_S7,control,148_Ge,S2,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,+*,19,08:00,,+*,20,08:00,,+*,21,08:00,
2,S7,H2_S7,control,149_Ge,S2,?,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,+ ?,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,+?*,19,08:00,,+*,20,08:00,,+*,21,08:00,
2,S7,H2_S7,control,162_Ge,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,+* ? 1,15,08:00,,2,16,08:00,,+* 10,17,08:00,,+*? 1,18,08:00,,+* 10,19,08:00,,+*,20,08:00,,++,21,08:00,
2,S7,H2_S7,control,163_Ge,S2,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,++,20,08:00,,+* 15,21,08:00,
2,S7,H2_S7,control,174_Ge,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,++,9,08:00,,5,10,08:00,,-,11,08:00,,? 4,12,08:00,,+ ? 3,13,08:00,,-*,14,08:00,,-,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,+*,20,08:00,,-* ?,21,08:00,
2,S8,H2_S8,control,111_Ge,S2,-,08:00,5,,-,16:00,5,,-*,6,08:00,,-,7,08:00,,+?,8,08:00,,+* 10,9,08:00,,1,10,08:00,,50,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-,18,08:00,,-,19,08:00,,+* 10,20,08:00,,+*,21,08:00,
2,S8,H2_S8,control,112_Ge,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,+,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-*,19,08:00,,++,20,08:00,,-*,21,08:00,
2,S8,H2_S8,control,129_Ge,S2,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,+ ?,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
2,S8,H2_S8,control,133_Ge,S2,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,+ ? 1,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,++,17,08:00,,-,18,08:00,,-,19,08:00,,+*,20,08:00,,+*,21,08:00,Escherichia coli/Acinetobacter pittii
2,S8,H2_S8,control,137_Ge,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-*,10,08:00,,-,11,08:00,,? 1,12,08:00,,+ ? 1,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,+*,20,08:00,,-*,21,08:00,
2,S8,H2_S8,control,147_Ge,S2,-,08:00,5,,-,16:00,5,,-*,6,08:00,,+,7,08:00,Escherichia coli/Enterobacter cloacae,-,8,08:00,,-*,9,08:00,,1,10,08:00,,-,11,08:00,,? 1,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-*,20,08:00,,+*,21,08:00,
2,S8,H2_S8,control,159_Ge,S2,-,08:00,5,,-,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,? 2,18,08:00,,2,19,08:00,,-*,20,08:00,,+*,21,08:00,
2,S8,H2_S8,control,161_Ge,S2,-,08:00,5,,-,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,? 1,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,4,17,08:00,,1,18,08:00,,+*,19,08:00,,-*,20,08:00,,-*,21,08:00,
2,S8,H2_S8,control,164_Ge,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-*,14,08:00,,-,15,08:00,,-,16,08:00,,++,17,08:00,,2,18,08:00,,++,19,08:00,,++,20,08:00,,+* 4,21,08:00,
2,S8,H2_S8,control,165_Ge,S2,-*,08:00,5,Acinetobacter pittii,-,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
2,I9,H2_I9,control,101_Ro,S1,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,+?,8,08:00,,mist,9,08:00,,++,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++*,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,102_Ro,S1,-,08:00,5,,-*,16:00,5,,-,6,08:00,,+*?,7,08:00,,-*,8,08:00,,-,9,08:00,,-,10,08:00,,24,11,08:00,,++,12,08:00,,-,13,08:00,,20,14,08:00,,+* ? 4,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,103_Ro,S1,-,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,2,9,08:00,,20,10,08:00,,11,11,08:00,,++,12,08:00,,-,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,104_Ro,S1,-,08:00,5,,-*,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,1,9,08:00,,-,10,08:00,,50,11,08:00,,++,12,08:00,,20,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,105_Ro,S1,-*,08:00,5,,-*,16:00,5,,+? 1,6,08:00,,-,7,08:00,,-*,8,08:00,,-,9,08:00,,++,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,106_Ro,I,-*,08:00,5,Acinetobacter pittii,-*,16:00,5,,-*,6,08:00,,+?,7,08:00,,-*,8,08:00,,++,9,08:00,,++,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,107_Ro,I,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,+*,9,08:00,,-,10,08:00,,-,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,+*,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,108_Ro,S1,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,6,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++*,17,08:00,,++,18,08:00,,+*,19,08:00,,+*,20,08:00,,+*,21,08:00,
2,I9,H2_I9,control,109_Ro,S1,,08:00,5,,,16:00,5,,,6,08:00,,,7,08:00,,,8,08:00,,,9,08:00,,,10,08:00,,,11,08:00,,,12,08:00,,,13,08:00,,,14,08:00,,,15,08:00,,,16,08:00,,,17,08:00,,,18,08:00,,,19,08:00,,,20,08:00,,,21,08:00,
2,I9,H2_I9,control,110_Ro,I,-*,08:00,5,,+?,16:00,5,,+,6,08:00,,-,7,08:00,,+?,8,08:00,,1,9,08:00,,++,10,08:00,,++,11,08:00,,1,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,111_Ro,I,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,++,8,08:00,,++,9,08:00,,++,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,112_Ro,I,-,08:00,5,,-*,16:00,5,,+? 1,6,08:00,,-*,7,08:00,,-*,8,08:00,,++,9,08:00,,++,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,113_Ro,I,?,08:00,5,,-*,16:00,5,,+,6,08:00,,-*,7,08:00,,-*,8,08:00,,-,9,08:00,,10,10,08:00,,++,11,08:00,,++,12,08:00,,-*,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,114_Ro,I,-,08:00,5,,-*,16:00,5,,-,6,08:00,,+*?,7,08:00,,-,8,08:00,,++,9,08:00,,++,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,115_Ro,S1,-*,08:00,5,,,16:00,5,,,6,08:00,,,7,08:00,,,8,08:00,,,9,08:00,,,10,08:00,,,11,08:00,,,12,08:00,,,13,08:00,,,14,08:00,,,15,08:00,,,16,08:00,,,17,08:00,,,18,08:00,,,19,08:00,,,20,08:00,,,21,08:00,
2,I9,H2_I9,control,116_Ro,S1,-*,08:00,5,Acinetobacter pittii,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,+,9,08:00,,++,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,117_Ro,S1,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,mist,9,08:00,,++,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,118_Ro,S1,,08:00,5,,,16:00,5,,,6,08:00,,,7,08:00,,,8,08:00,,,9,08:00,,,10,08:00,,,11,08:00,,,12,08:00,,,13,08:00,,,14,08:00,,,15,08:00,,,16,08:00,,,17,08:00,,,18,08:00,,,19,08:00,,,20,08:00,,,21,08:00,
2,I9,H2_I9,control,119_Ro,I,-*,08:00,5,,-,16:00,5,,-,6,08:00,,-*,7,08:00,,20,8,08:00,,+,9,08:00,,++,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,120_Ro,I,-,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,Acinetobacter pittii,-*,8,08:00,,mist,9,08:00,,-,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,121_Ro,S1,?,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,3,10,08:00,,10,11,08:00,,-,12,08:00,,20,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
2,I9,H2_I9,control,122_Ro,S1,-,08:00,5,,,16:00,5,,,6,08:00,,,7,08:00,,,8,08:00,,,9,08:00,,,10,08:00,,,11,08:00,,,12,08:00,,,13,08:00,,,14,08:00,,,15,08:00,,,16,08:00,,,17,08:00,,,18,08:00,,,19,08:00,,,20,08:00,,,21,08:00,
2,I9,H2_I9,control,123_Ro,I,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,40,8,08:00,,++,9,08:00,,++,10,08:00,,++,11,08:00,,++,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
